Bucket 8 (8):
3,10,2,10,1,12,2,3,2,5,1 [Linha: 5084]
3,10,4,11,4,10,2,4,1,8,1 [Linha: 5085]
2,4,1,9,1,8,2,9,2,2,1 [Linha: 5086]
1,4,1,3,1,12,1,5,2,5,1 [Linha: 5088]
3,7,1,3,4,3,3,5,2,4,1 [Linha: 5100]
3,7,4,13,2,8,3,11,1,7,1 [Linha: 5102]
2,9,4,3,1,12,4,12,4,4,1 [Linha: 5103]
1,7,2,9,1,9,3,2,2,10,1 [Linha: 5104]
2,11,1,1,4,12,3,3,1,11,1 [Linha: 5107]
2,3,1,3,4,13,1,7,1,4,1 [Linha: 5108]
3,1,2,3,4,1,1,6,4,4,1 [Linha: 5109]
2,12,3,4,4,12,4,13,4,11,1 [Linha: 5110]
3,6,3,10,4,2,3,3,1,6,1 [Linha: 5113]
3,4,4,2,4,7,1,3,4,4,1 [Linha: 5114]
2,8,2,13,3,13,3,12,2,1,1 [Linha: 5115]
1,3,2,5,4,5,2,8,4,11,1 [Linha: 5117]
3,11,4,11,2,5,1,12,1,7,1 [Linha: 5118]
4,12,3,3,1,3,2,10,1,6,1 [Linha: 5119]
4,3,1,6,3,10,4,6,3,2,1 [Linha: 5122]
1,5,2,6,3,8,4,12,3,6,1 [Linha: 5126]
3,1,1,10,3,10,1,5,1,13,1 [Linha: 5127]
1,2,4,7,3,5,3,2,2,6,1 [Linha: 5129]
4,4,2,13,2,9,1,12,2,4,1 [Linha: 5132]
4,3,1,3,1,6,1,5,4,8,1 [Linha: 5135]
3,5,3,3,2,5,3,13,2,1,1 [Linha: 5136]
3,2,4,5,3,3,2,1,4,3,1 [Linha: 5139]
1,12,1,10,4,7,1,11,2,12,1 [Linha: 5142]
3,7,2,6,2,12,3,12,3,11,1 [Linha: 5143]
3,6,4,2,4,6,1,5,3,7,1 [Linha: 5147]
4,8,4,1,2,12,1,5,4,12,1 [Linha: 5149]
3,12,1,12,4,6,4,2,1,11,1 [Linha: 5152]
2,6,4,3,1,10,3,3,2,2,1 [Linha: 5156]
1,10,1,4,1,8,2,9,4,8,1 [Linha: 5157]
3,5,1,5,2,9,1,1,3,11,1 [Linha: 5159]
2,6,1,12,4,1,2,3,1,6,1 [Linha: 5160]
4,6,3,10,3,7,4,12,2,10,1 [Linha: 5162]
1,11,2,6,2,7,4,7,4,2,1 [Linha: 5164]
2,2,4,7,3,9,2,4,1,2,1 [Linha: 5166]
1,3,1,6,3,10,2,6,1,12,1 [Linha: 5169]
2,4,3,5,3,10,1,4,1,12,1 [Linha: 5177]
2,6,3,6,1,3,4,13,3,4,1 [Linha: 5182]
1,9,4,12,4,7,1,12,1,8,1 [Linha: 5191]
3,13,3,12,3,2,2,3,1,3,1 [Linha: 5194]
1,5,3,9,2,5,3,12,2,1,1 [Linha: 5198]
4,2,4,13,2,3,2,2,2,12,1 [Linha: 5200]
3,13,1,7,3,12,1,8,2,7,1 [Linha: 5201]
3,4,2,11,1,7,3,2,1,11,1 [Linha: 5203]
1,13,3,1,4,11,1,5,1,11,1 [Linha: 5207]
3,1,1,11,3,11,2,3,2,2,1 [Linha: 5209]
2,7,3,10,1,4,2,10,1,1,1 [Linha: 5210]
4,8,4,7,3,8,1,6,3,9,1 [Linha: 5211]
3,12,3,11,4,12,1,3,2,1,1 [Linha: 5212]
2,2,3,3,3,12,4,13,2,12,1 [Linha: 5213]
3,12,1,1,3,2,2,1,2,6,1 [Linha: 5219]
3,12,2,10,4,2,4,1,3,10,1 [Linha: 5220]
3,5,2,7,4,9,4,3,3,3,1 [Linha: 5222]
1,1,4,1,4,5,4,7,4,6,1 [Linha: 5223]
3,3,4,5,3,12,2,12,2,2,1 [Linha: 5226]
3,2,2,5,4,13,1,12,4,5,1 [Linha: 5227]
4,6,2,6,1,8,4,9,4,11,1 [Linha: 5229]
4,8,3,6,4,3,1,8,3,11,1 [Linha: 5230]
4,4,4,5,2,10,3,1,2,1,1 [Linha: 5237]
1,11,1,7,1,8,3,10,2,10,1 [Linha: 5241]
3,10,3,9,3,7,4,13,2,7,1 [Linha: 5242]
4,4,1,4,4,6,1,10,3,9,1 [Linha: 5243]
1,6,1,1,2,11,3,6,4,8,1 [Linha: 5244]
2,11,3,3,4,12,4,1,2,1,1 [Linha: 5247]
1,8,3,3,1,4,3,5,4,3,1 [Linha: 5248]
4,2,1,3,3,6,1,1,2,6,1 [Linha: 5250]
4,2,3,9,4,12,1,12,4,13,1 [Linha: 5253]
4,12,2,1,1,4,3,13,2,12,1 [Linha: 5254]
4,3,1,4,2,9,3,11,4,11,1 [Linha: 5257]
2,1,1,2,2,7,1,9,1,1,1 [Linha: 5258]
1,1,4,7,3,7,2,3,4,11,1 [Linha: 5261]
4,2,2,8,1,6,3,6,3,4,1 [Linha: 5265]
3,10,2,13,1,6,3,6,1,5,1 [Linha: 5266]
4,8,2,2,1,4,1,8,2,6,1 [Linha: 5267]
2,10,1,5,1,7,2,13,2,7,1 [Linha: 5269]
4,3,4,7,3,13,4,1,1,1,1 [Linha: 5270]
4,13,3,3,3,9,1,13,1,6,1 [Linha: 5273]
2,13,4,4,4,9,4,3,3,9,1 [Linha: 5274]
1,1,4,9,3,7,2,6,2,9,1 [Linha: 5276]
2,10,2,12,3,2,3,5,4,5,1 [Linha: 5277]
2,7,3,9,4,7,4,8,4,1,1 [Linha: 5281]
1,6,4,12,2,12,1,8,1,3,1 [Linha: 5284]
4,2,1,6,4,5,1,9,3,6,1 [Linha: 5285]
2,13,3,2,2,10,1,5,1,13,1 [Linha: 5288]
4,6,2,7,1,4,3,4,1,5,1 [Linha: 5289]
4,12,1,3,4,1,1,9,4,9,1 [Linha: 5295]
2,2,3,1,2,12,1,1,2,9,1 [Linha: 5296]
3,12,2,13,3,6,4,9,3,13,1 [Linha: 5300]
2,13,3,7,2,5,3,11,1,11,1 [Linha: 5301]
2,13,1,3,3,10,1,6,1,13,1 [Linha: 5302]
2,11,4,2,1,12,2,2,3,6,1 [Linha: 5303]
3,5,2,2,1,9,4,10,4,2,1 [Linha: 5307]
4,1,2,4,1,8,4,12,2,8,1 [Linha: 5314]
4,10,3,5,4,1,3,2,1,5,1 [Linha: 5315]
4,2,2,12,4,3,2,3,4,5,1 [Linha: 5316]
3,12,2,5,2,6,1,6,3,11,1 [Linha: 5320]
2,6,3,10,2,13,2,3,4,10,1 [Linha: 5322]
2,1,4,5,1,5,1,13,4,2,1 [Linha: 5325]
2,12,4,3,1,10,2,3,1,7,1 [Linha: 5326]
4,1,2,10,3,1,3,4,2,2,1 [Linha: 5327]
1,9,2,2,4,3,3,11,4,11,1 [Linha: 5328]
2,8,4,10,3,9,4,7,1,10,1 [Linha: 5333]
4,7,1,8,2,6,1,12,4,6,1 [Linha: 5334]
3,13,4,1,2,13,1,9,4,11,1 [Linha: 5336]
2,10,2,12,3,9,2,7,3,7,1 [Linha: 5341]
4,2,1,11,4,6,1,2,4,3,1 [Linha: 5342]
1,10,1,8,3,9,3,4,1,9,1 [Linha: 5346]
4,7,2,12,1,8,2,10,4,10,1 [Linha: 5348]
3,6,4,10,4,2,2,5,3,10,1 [Linha: 5358]
1,10,3,1,2,5,2,2,4,10,1 [Linha: 5361]
4,13,1,3,3,3,2,4,4,5,1 [Linha: 5362]
3,2,1,1,3,7,4,13,1,7,1 [Linha: 5363]
1,7,3,11,1,11,4,6,4,5,1 [Linha: 5365]
3,13,2,2,4,2,1,4,1,1,1 [Linha: 5368]
4,5,2,10,2,13,1,13,3,1,1 [Linha: 5369]
4,7,2,10,3,2,1,2,3,6,1 [Linha: 5370]
1,2,3,8,4,6,2,11,2,6,1 [Linha: 5371]
3,5,4,5,1,11,1,6,3,7,1 [Linha: 5372]
3,8,2,8,1,4,3,5,1,6,1 [Linha: 5373]
1,5,3,2,1,8,2,2,1,4,1 [Linha: 5374]
4,11,1,12,2,5,4,7,1,11,1 [Linha: 5375]
2,6,3,10,2,3,4,11,4,6,1 [Linha: 5376]
1,10,4,2,2,6,4,10,3,12,1 [Linha: 5377]
2,8,1,6,2,13,1,1,3,1,1 [Linha: 5379]
3,6,3,7,1,7,4,2,3,11,1 [Linha: 5380]
4,10,2,5,3,10,3,6,1,9,1 [Linha: 5381]
2,3,2,2,3,10,1,10,4,7,1 [Linha: 5383]
3,8,4,4,4,6,1,11,1,8,1 [Linha: 5385]
1,3,4,3,4,4,3,5,2,13,1 [Linha: 5387]
2,8,3,7,4,10,4,8,2,9,1 [Linha: 5391]
4,5,2,3,3,13,1,8,1,3,1 [Linha: 5393]
2,12,3,7,2,2,1,7,1,6,1 [Linha: 5395]
1,6,4,13,2,13,3,8,1,11,1 [Linha: 5397]
2,5,1,10,2,6,3,6,1,9,1 [Linha: 5399]
1,11,4,11,4,7,4,13,1,1,1 [Linha: 5400]
2,9,3,2,3,4,4,12,1,9,1 [Linha: 5405]
1,6,3,13,1,4,3,6,1,7,1 [Linha: 5407]
2,13,4,13,3,3,1,9,2,12,1 [Linha: 5412]
1,10,1,7,2,1,1,12,3,7,1 [Linha: 5415]
4,11,4,13,3,9,2,9,1,8,1 [Linha: 5417]
1,6,3,2,4,11,4,6,1,9,1 [Linha: 5421]
1,10,2,6,2,13,3,6,2,2,1 [Linha: 5428]
4,5,1,9,4,9,2,1,3,4,1 [Linha: 5435]
1,12,1,6,1,2,3,12,4,3,1 [Linha: 5436]
4,8,2,6,3,12,1,6,3,1,1 [Linha: 5439]
1,11,3,13,3,3,1,13,4,7,1 [Linha: 5440]
4,4,2,12,4,9,3,6,1,4,1 [Linha: 5441]
4,3,1,4,1,9,1,2,4,9,1 [Linha: 5442]
2,11,4,11,4,6,3,4,2,5,1 [Linha: 5444]
1,13,1,10,2,7,4,1,3,10,1 [Linha: 5445]
1,13,3,12,4,13,1,9,4,10,1 [Linha: 5450]
4,1,1,5,4,2,1,7,3,7,1 [Linha: 5451]
2,4,3,11,2,12,4,4,2,5,1 [Linha: 5453]
4,12,2,13,2,1,2,3,3,1,1 [Linha: 5455]
2,1,4,8,4,10,1,1,2,3,1 [Linha: 5459]
4,1,3,8,1,10,4,9,2,8,1 [Linha: 5461]
3,12,1,12,3,8,2,4,2,11,1 [Linha: 5463]
4,3,1,1,2,2,3,3,1,8,1 [Linha: 5464]
4,11,1,4,4,10,2,3,3,11,1 [Linha: 5465]
4,13,1,2,2,7,4,1,3,1,1 [Linha: 5469]
3,1,3,3,2,6,3,11,1,3,1 [Linha: 5470]
4,12,3,4,4,13,1,5,2,4,1 [Linha: 5471]
3,13,4,6,2,5,1,13,4,2,1 [Linha: 5472]
1,8,4,10,2,8,1,11,1,12,1 [Linha: 5477]
4,1,2,2,3,2,2,11,2,3,1 [Linha: 5479]
2,1,1,8,1,3,1,13,1,1,1 [Linha: 5481]
4,9,1,13,2,3,3,6,2,13,1 [Linha: 5482]
4,7,3,5,2,8,1,7,3,13,1 [Linha: 5484]
3,3,1,6,3,10,1,3,4,8,1 [Linha: 5485]
2,13,2,12,2,5,1,9,3,13,1 [Linha: 5486]
3,10,1,9,1,13,3,9,2,11,1 [Linha: 5487]
2,6,2,11,2,9,1,1,3,6,1 [Linha: 5488]
4,9,3,7,3,1,2,5,4,5,1 [Linha: 5489]
4,5,1,11,4,11,2,2,1,13,1 [Linha: 5492]
2,3,2,6,3,1,3,13,3,6,1 [Linha: 5493]
1,12,4,10,4,1,1,6,3,6,1 [Linha: 5497]
1,10,3,10,4,9,4,3,4,5,1 [Linha: 5505]
2,6,4,8,4,6,4,4,3,3,1 [Linha: 5507]
4,13,4,3,3,5,4,12,1,12,1 [Linha: 5508]
2,4,3,2,4,5,2,5,3,10,1 [Linha: 5509]
4,9,4,5,4,13,2,4,2,9,1 [Linha: 5512]
4,12,3,11,2,3,2,13,4,13,1 [Linha: 5514]
4,12,2,12,2,6,1,7,4,5,1 [Linha: 5516]
4,2,4,11,4,1,2,2,1,7,1 [Linha: 5518]
2,9,3,7,1,7,4,4,1,10,1 [Linha: 5519]
1,9,4,6,1,13,1,6,3,11,1 [Linha: 5520]
1,12,1,5,4,5,4,13,3,8,1 [Linha: 5524]
1,5,4,5,4,3,1,9,2,2,1 [Linha: 5525]
3,8,4,1,2,3,3,12,2,1,1 [Linha: 5526]
2,13,4,11,3,12,4,7,2,7,1 [Linha: 5527]
3,8,4,1,2,5,2,13,3,13,1 [Linha: 5528]
1,9,4,13,3,2,4,9,1,11,1 [Linha: 5529]
4,11,1,10,1,1,4,2,3,11,1 [Linha: 5530]
3,11,4,7,4,6,1,11,1,1,1 [Linha: 5531]
1,8,3,8,1,6,1,13,2,10,1 [Linha: 5533]
1,4,3,9,4,2,4,9,2,5,1 [Linha: 5538]
1,13,2,5,2,12,1,5,2,9,1 [Linha: 5541]
4,9,4,13,3,4,2,7,2,4,1 [Linha: 5542]
2,10,1,11,3,11,2,5,4,4,1 [Linha: 5543]
3,10,2,1,4,1,2,6,3,2,1 [Linha: 5544]
2,11,4,2,3,11,4,5,2,7,1 [Linha: 5545]
2,1,3,5,1,1,1,7,2,6,1 [Linha: 5546]
3,13,4,1,1,10,1,8,1,1,1 [Linha: 5549]
2,8,3,13,4,8,1,7,4,4,1 [Linha: 5550]
1,4,4,10,2,1,2,7,1,10,1 [Linha: 5553]
3,10,3,8,4,1,1,10,3,12,1 [Linha: 5555]
4,13,4,10,4,2,1,2,1,8,1 [Linha: 5556]
1,13,2,11,2,8,4,13,2,1,1 [Linha: 5559]
1,12,4,7,1,10,3,9,3,12,1 [Linha: 5565]
3,8,4,12,4,7,2,8,4,4,1 [Linha: 5567]
1,4,2,8,3,9,2,12,3,12,1 [Linha: 5569]
1,8,1,10,3,5,1,5,1,9,1 [Linha: 5573]
2,5,3,5,3,10,4,11,1,8,1 [Linha: 5574]
2,7,2,8,2,10,1,7,1,4,1 [Linha: 5581]
4,13,2,13,2,4,1,8,1,6,1 [Linha: 5588]
3,1,3,11,1,1,2,10,3,2,1 [Linha: 5593]
2,4,2,11,3,1,1,11,2,6,1 [Linha: 5594]
1,13,2,6,2,12,1,1,3,13,1 [Linha: 5597]
2,13,3,6,3,10,1,13,3,11,1 [Linha: 5599]
3,12,3,8,4,13,3,4,2,8,1 [Linha: 5603]
3,4,4,12,1,5,4,13,1,4,1 [Linha: 5606]
2,13,4,1,1,10,1,4,3,10,1 [Linha: 5607]
3,7,1,1,1,8,4,1,2,3,1 [Linha: 5608]
3,13,4,4,3,11,3,5,2,4,1 [Linha: 5610]
2,10,3,3,3,8,2,3,2,7,1 [Linha: 5612]
2,11,2,12,3,12,1,1,3,8,1 [Linha: 5616]
4,6,1,7,4,8,2,1,2,6,1 [Linha: 5617]
3,5,1,7,4,12,4,9,2,12,1 [Linha: 5621]
1,6,4,6,3,1,4,2,4,10,1 [Linha: 5623]
2,12,4,4,3,3,4,2,3,4,1 [Linha: 5624]
3,4,1,12,3,13,3,11,1,13,1 [Linha: 5626]
2,5,4,5,1,9,2,12,4,7,1 [Linha: 5627]
3,8,1,8,3,12,3,10,4,1,1 [Linha: 5635]
1,5,4,1,2,11,1,1,2,10,1 [Linha: 5637]
3,5,4,10,3,6,4,6,2,1,1 [Linha: 5653]
3,11,1,12,4,12,1,5,2,9,1 [Linha: 5655]
3,11,4,10,1,5,1,11,2,3,1 [Linha: 5656]
1,9,1,1,4,5,3,5,3,10,1 [Linha: 5663]
1,9,3,11,4,8,2,8,2,5,1 [Linha: 5665]
3,2,4,9,1,3,3,8,2,9,1 [Linha: 5667]
2,2,2,8,1,8,1,12,4,7,1 [Linha: 5669]
4,9,3,9,1,7,1,2,3,5,1 [Linha: 5670]
2,12,3,3,3,12,2,11,3,8,1 [Linha: 5672]
4,8,1,4,3,6,2,6,3,3,1 [Linha: 5675]
4,7,4,6,3,1,3,5,3,7,1 [Linha: 5676]
1,3,2,11,2,3,4,13,4,4,1 [Linha: 5678]
2,2,4,2,1,12,2,8,4,3,1 [Linha: 5681]
3,12,3,4,3,13,1,7,2,13,1 [Linha: 5684]
2,1,3,7,2,12,4,2,4,7,1 [Linha: 5685]
4,6,4,11,4,2,1,6,1,5,1 [Linha: 5689]
3,10,2,7,1,13,2,4,1,7,1 [Linha: 5694]
3,6,4,8,4,10,1,8,4,11,1 [Linha: 5695]
3,1,3,13,2,5,1,7,4,13,1 [Linha: 5699]
1,10,3,12,3,1,2,6,2,12,1 [Linha: 5702]
2,3,4,10,1,3,2,5,2,9,1 [Linha: 5704]
2,2,4,13,1,13,2,11,4,9,1 [Linha: 5706]
2,6,4,6,2,13,1,1,1,10,1 [Linha: 5710]
3,13,1,9,3,4,1,1,1,4,1 [Linha: 5714]
4,12,2,8,2,11,4,2,1,11,1 [Linha: 5720]
3,13,1,2,1,7,3,7,3,11,1 [Linha: 5721]
3,9,1,3,1,5,2,3,4,11,1 [Linha: 5731]
1,9,1,8,3,8,1,2,4,11,1 [Linha: 5732]
3,2,1,5,2,1,1,2,1,6,1 [Linha: 5734]
4,2,2,12,1,2,4,6,1,3,1 [Linha: 5738]
4,3,2,12,2,5,2,1,3,5,1 [Linha: 5740]
1,5,2,2,4,11,2,13,4,2,1 [Linha: 5741]
4,2,1,7,3,13,3,8,4,13,1 [Linha: 5745]
3,8,2,6,1,6,2,11,2,4,1 [Linha: 5746]
3,12,2,13,1,1,4,1,4,9,1 [Linha: 5748]
4,10,2,10,3,3,1,7,3,4,1 [Linha: 5749]
4,6,3,6,3,1,2,10,3,12,1 [Linha: 5755]
1,2,4,6,1,12,3,12,3,8,1 [Linha: 5756]
1,12,2,5,4,6,4,12,4,2,1 [Linha: 5761]
4,9,4,10,1,3,4,5,3,9,1 [Linha: 5762]
2,9,4,2,1,2,2,1,2,4,1 [Linha: 5765]
1,12,1,9,2,7,3,12,3,6,1 [Linha: 5767]
3,5,1,5,3,1,1,4,3,13,1 [Linha: 5768]
2,11,1,2,1,11,4,7,2,9,1 [Linha: 5769]
3,2,2,8,4,5,4,7,4,2,1 [Linha: 5770]
3,11,2,13,3,8,4,12,4,8,1 [Linha: 5771]
1,10,3,3,4,10,1,4,2,2,1 [Linha: 5772]
2,12,3,7,4,7,2,13,1,10,1 [Linha: 5773]
4,9,3,10,4,5,4,10,3,4,1 [Linha: 5775]
1,6,3,7,2,3,3,3,3,5,1 [Linha: 5777]
3,6,2,1,1,13,2,13,3,12,1 [Linha: 5782]
1,12,3,12,1,6,1,4,1,1,1 [Linha: 5783]
4,3,4,13,4,6,4,4,2,13,1 [Linha: 5786]
4,11,1,13,3,6,2,8,3,13,1 [Linha: 5787]
1,7,4,11,2,10,1,9,3,7,1 [Linha: 5791]
3,2,1,9,4,9,3,4,1,5,1 [Linha: 5795]
3,12,3,13,4,11,1,4,2,13,1 [Linha: 5796]
4,13,2,13,2,4,4,12,2,11,1 [Linha: 5800]
1,12,1,2,1,9,2,13,4,13,1 [Linha: 5801]
4,6,2,9,1,9,2,13,3,2,1 [Linha: 5802]
3,4,4,12,4,11,3,11,3,3,1 [Linha: 5806]
2,5,1,10,3,11,1,4,4,5,1 [Linha: 5808]
1,3,3,11,2,12,1,11,1,5,1 [Linha: 5809]
4,8,2,8,3,4,2,11,3,9,1 [Linha: 5811]
2,8,4,4,2,9,4,2,2,4,1 [Linha: 5813]
2,13,2,6,1,12,2,12,4,11,1 [Linha: 5814]
3,2,3,1,4,6,1,3,1,2,1 [Linha: 5815]
3,2,3,12,1,1,3,4,2,1,1 [Linha: 5816]
2,9,3,13,2,4,3,4,2,6,1 [Linha: 5818]
1,13,4,3,2,4,3,1,3,4,1 [Linha: 5821]
1,13,4,6,2,7,3,2,2,13,1 [Linha: 5824]
1,8,3,8,1,13,4,12,3,10,1 [Linha: 5827]
3,12,4,6,4,2,1,10,1,6,1 [Linha: 5831]
4,9,4,6,3,5,2,13,1,13,1 [Linha: 5832]
1,2,3,4,4,7,3,12,4,2,1 [Linha: 5834]
2,1,2,12,4,12,3,11,3,8,1 [Linha: 5835]
3,3,1,12,2,12,4,9,3,4,1 [Linha: 5836]
2,1,3,8,3,1,3,7,2,3,1 [Linha: 5839]
2,11,4,3,4,11,1,6,4,5,1 [Linha: 5841]
1,12,1,6,3,9,3,12,2,11,1 [Linha: 5842]
2,10,1,1,4,13,3,12,2,13,1 [Linha: 5843]
3,8,2,5,2,13,3,9,4,9,1 [Linha: 5845]
3,7,4,4,3,5,3,10,1,7,1 [Linha: 5848]
4,13,3,6,4,7,4,1,4,6,1 [Linha: 5853]
1,12,1,9,4,10,1,2,2,9,1 [Linha: 5854]
4,5,2,13,2,12,3,9,1,5,1 [Linha: 5856]
4,7,1,10,1,5,2,2,2,7,1 [Linha: 5858]
1,2,3,11,3,2,4,10,3,1,1 [Linha: 5859]
4,9,4,7,1,2,1,7,4,10,1 [Linha: 5860]
3,10,4,5,4,8,4,10,3,2,1 [Linha: 5863]
4,5,4,9,4,2,3,5,3,1,1 [Linha: 5869]
3,1,1,1,2,13,1,8,2,11,1 [Linha: 5870]
3,8,1,9,4,2,2,5,2,8,1 [Linha: 5873]
4,10,4,8,3,6,1,4,4,4,1 [Linha: 5875]
4,10,4,11,4,8,3,12,3,10,1 [Linha: 5877]
2,3,1,7,3,7,1,1,3,13,1 [Linha: 5878]
1,10,3,6,1,1,3,1,2,7,1 [Linha: 5883]
3,2,4,3,1,1,4,2,3,8,1 [Linha: 5884]
2,11,1,11,4,12,2,4,4,2,1 [Linha: 5885]
2,10,1,10,2,2,3,7,3,8,1 [Linha: 5886]
1,10,1,6,3,11,1,11,4,8,1 [Linha: 5890]
2,1,4,10,4,1,3,3,4,7,1 [Linha: 5891]
2,11,3,7,1,3,2,4,1,7,1 [Linha: 5893]
3,13,2,8,2,13,4,10,2,5,1 [Linha: 5895]
1,9,4,5,1,6,4,9,3,13,1 [Linha: 5896]
3,12,4,5,1,1,1,5,1,4,1 [Linha: 5902]
4,2,4,7,3,12,1,8,4,12,1 [Linha: 5903]
3,4,4,1,1,8,3,1,4,12,1 [Linha: 5905]
4,10,2,10,1,8,3,9,3,5,1 [Linha: 5907]
4,6,2,8,1,11,3,8,2,1,1 [Linha: 5911]
3,12,1,1,3,1,1,9,1,13,1 [Linha: 5916]
1,5,2,11,3,8,4,8,2,10,1 [Linha: 5917]
3,8,1,13,2,3,1,8,3,1,1 [Linha: 5921]
4,2,4,6,1,1,3,11,1,11,1 [Linha: 5923]
2,12,2,9,2,10,3,10,2,4,1 [Linha: 5924]
1,2,3,11,4,13,1,13,2,9,1 [Linha: 5925]
2,12,3,2,3,12,4,7,2,9,1 [Linha: 5928]
2,9,1,11,4,1,2,12,3,9,1 [Linha: 5933]
3,12,3,8,1,5,4,5,4,11,1 [Linha: 5934]
1,3,4,7,2,8,4,8,2,9,1 [Linha: 5939]
3,13,4,2,2,7,1,12,3,12,1 [Linha: 5941]
3,12,1,4,1,10,4,10,2,7,1 [Linha: 5945]
1,3,1,10,4,8,2,1,4,3,1 [Linha: 5946]
2,1,3,1,2,10,3,9,3,6,1 [Linha: 5950]
2,9,1,12,2,10,3,10,3,7,1 [Linha: 5953]
4,11,1,2,2,7,3,7,2,13,1 [Linha: 5954]
1,12,2,12,1,6,3,5,4,2,1 [Linha: 5957]
3,7,3,8,4,7,2,13,3,4,1 [Linha: 5961]
2,3,2,8,1,1,2,12,4,1,1 [Linha: 5969]
3,9,2,10,4,10,1,2,2,7,1 [Linha: 5970]
2,3,1,10,3,5,1,12,4,3,1 [Linha: 5975]
1,5,4,1,2,5,2,6,1,12,1 [Linha: 5977]
4,13,3,8,2,5,4,4,3,4,1 [Linha: 5979]
1,5,3,12,3,6,1,9,2,5,1 [Linha: 5980]
2,13,4,10,4,4,3,13,3,8,1 [Linha: 5984]
1,8,4,5,4,11,3,4,2,5,1 [Linha: 5987]
4,7,4,3,2,6,1,3,3,12,1 [Linha: 5989]
3,2,2,7,3,4,1,6,4,7,1 [Linha: 5993]
2,3,4,7,2,7,1,9,2,2,1 [Linha: 5996]
4,12,3,3,3,2,2,4,2,2,1 [Linha: 5997]
3,1,2,13,1,7,1,1,3,4,1 [Linha: 6004]
2,13,2,7,3,10,1,4,1,10,1 [Linha: 6009]
2,7,1,10,1,8,3,2,4,8,1 [Linha: 6013]
3,8,2,12,1,2,2,2,2,3,1 [Linha: 6019]
1,7,3,2,4,12,2,2,2,11,1 [Linha: 6020]
2,2,2,10,1,10,3,13,4,12,1 [Linha: 6023]
4,2,2,9,2,2,2,10,2,1,1 [Linha: 6024]
1,2,3,10,2,1,4,10,1,6,1 [Linha: 6025]
1,4,4,11,3,3,2,3,2,9,1 [Linha: 6030]
3,5,4,3,1,2,3,3,2,4,1 [Linha: 6031]
4,8,1,9,4,10,2,1,3,1,1 [Linha: 6035]
4,3,3,12,4,10,3,10,4,2,1 [Linha: 6038]
4,10,1,10,3,1,3,6,3,4,1 [Linha: 6039]
1,1,3,3,2,2,1,5,1,3,1 [Linha: 6040]
4,5,3,5,2,2,4,3,2,7,1 [Linha: 6041]
4,6,2,5,4,13,1,13,4,8,1 [Linha: 6042]
1,6,2,1,3,6,1,5,4,9,1 [Linha: 6046]
4,10,1,10,2,4,3,12,1,2,1 [Linha: 6048]
3,3,3,4,4,11,1,3,4,7,1 [Linha: 6049]
1,3,1,6,2,4,1,1,3,1,1 [Linha: 6051]
4,11,3,13,2,11,2,2,2,3,1 [Linha: 6052]
4,11,4,8,2,11,2,7,2,5,1 [Linha: 6056]
2,8,2,3,2,13,1,13,3,6,1 [Linha: 6057]
3,9,2,5,1,11,3,7,3,11,1 [Linha: 6060]
1,2,4,12,3,3,1,3,4,13,1 [Linha: 6065]
2,5,1,1,2,2,4,1,1,6,1 [Linha: 6066]
1,10,3,9,4,10,3,8,3,2,1 [Linha: 6067]
2,4,3,10,2,12,1,4,2,6,1 [Linha: 6071]
4,11,1,5,4,12,2,3,2,5,1 [Linha: 6075]
2,12,2,4,1,13,3,11,2,13,1 [Linha: 6081]
3,5,1,4,3,2,4,5,1,10,1 [Linha: 6082]
1,6,3,5,2,5,2,12,1,2,1 [Linha: 6083]
1,2,4,12,1,13,3,4,3,13,1 [Linha: 6085]
2,4,1,4,3,9,2,7,4,1,1 [Linha: 6087]
1,8,3,8,4,4,3,5,4,10,1 [Linha: 6088]
2,9,1,13,4,10,2,13,1,2,1 [Linha: 6091]
4,11,3,6,1,1,2,2,4,6,1 [Linha: 6093]
3,2,3,5,2,1,4,12,1,5,1 [Linha: 6094]
1,13,1,5,2,12,3,3,2,13,1 [Linha: 6095]
1,6,1,1,4,6,4,9,3,7,1 [Linha: 6097]
3,11,3,5,2,11,1,12,4,6,1 [Linha: 6098]
1,5,3,5,1,1,4,7,2,13,1 [Linha: 6099]
2,13,4,7,4,11,1,13,3,9,1 [Linha: 6100]
1,5,1,12,4,5,4,3,2,11,1 [Linha: 6102]
2,12,4,8,1,5,2,3,3,3,1 [Linha: 6103]
1,8,1,9,1,6,3,6,1,1,1 [Linha: 6107]
1,9,2,6,4,12,1,6,3,10,1 [Linha: 6108]
4,6,4,10,2,8,2,6,4,5,1 [Linha: 6109]
3,4,1,13,3,7,1,1,3,13,1 [Linha: 6113]
3,2,1,3,2,3,1,11,4,8,1 [Linha: 6114]
4,1,3,13,2,13,4,10,1,5,1 [Linha: 6115]
1,9,1,10,3,5,4,6,1,6,1 [Linha: 6116]
4,6,4,1,2,1,2,12,3,4,1 [Linha: 6119]
3,2,1,4,3,4,4,3,2,5,1 [Linha: 6120]
1,8,1,5,4,9,4,5,1,6,1 [Linha: 6123]
3,1,1,6,3,9,1,5,3,6,1 [Linha: 6124]
3,8,3,2,2,3,4,2,1,7,1 [Linha: 6125]
1,5,1,3,1,10,2,5,4,4,1 [Linha: 6126]
3,8,4,5,1,7,1,3,4,8,1 [Linha: 6136]
1,10,1,11,3,13,2,11,3,8,1 [Linha: 6137]
